Date,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,CDHIAv,CDHIMax,CDNIAv,CDNIMax,CGHIAv,CGHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,year,month,day,Weekday,Weekend,Festive,Q
2014-10-19,58.25,284,186.875,854,174.0,809,48.375,151,304.0416666666667,854,230.54166666666666,809,16.0,17.708333333333332,19.0,1.3,3.1124999999999994,5.3,3.0189999999999997,4.295583333333332,5.064,81.68,95.99916666666667,100.0,19.0,21.625,25.0,950,950.0,950,2014,10,19,0,1,0,11542.0
2014-10-20,46.916666666666664,239,18.083333333333332,358,50.041666666666664,248,38.333333333333336,112,337.0,894,235.66666666666666,823,15.0,16.583333333333332,18.0,0.7,1.8041666666666665,3.3,3.758,4.040041666666666,4.332,70.69,91.26083333333334,100.0,18.0,21.333333333333332,26.0,950,950.0,950,2014,10,20,1,0,0,10341.0
2014-10-21,73.25,306,26.875,385,81.58333333333333,343,35.833333333333336,93,340.0,912,235.25,826,15.0,16.583333333333332,18.0,0.1,1.4541666666666664,3.4,3.895,4.017333333333332,4.29,65.33,91.07208333333334,100.0,18.0,21.375,27.0,950,950.0,950,2014,10,21,1,0,0,11242.0
2014-10-22,73.25,343,118.91666666666667,743,125.33333333333333,519,50.625,148,289.2083333333333,854,225.70833333333334,807,16.0,18.0,20.0,0.7,2.3000000000000003,4.0,4.003,4.459125,5.02,70.95,93.22541666666666,100.0,19.0,22.416666666666668,28.0,950,950.0,950,2014,10,22,1,0,0,10759.0
2014-10-23,59.5,261,18.875,285,63.291666666666664,273,62.0,180,261.875,771,219.75,782,16.0,16.75,18.0,0.4,1.5625,3.4,2.9939999999999998,4.230250000000001,4.973,76.0,94.68874999999998,100.0,18.0,20.75,25.0,950,954.1666666666666,960,2014,10,23,1,0,0,10313.0
2014-10-24,74.125,401,245.625,887,202.70833333333334,801,41.791666666666664,120,333.2916666666667,926,236.04166666666666,838,15.0,15.416666666666666,17.0,0.2,1.2,2.6,2.075,2.35975,2.833,51.33,84.45958333333333,100.0,18.0,21.75,29.0,950,958.75,960,2014,10,24,1,0,0,11678.0
2014-10-25,37.625,103,353.1666666666667,938,239.20833333333334,843,37.625,103,353.1666666666667,938,239.20833333333334,843,13.0,13.875,15.0,0.9,1.4291666666666665,2.6,1.635,1.825125,2.001,45.6,80.25166666666667,100.0,17.0,21.291666666666668,29.0,950,958.75,960,2014,10,25,0,1,0,11431.0
2014-10-26,32.958333333333336,90,372.4583333333333,972,242.5,853,32.958333333333336,90,372.4583333333333,972,242.5,853,11.0,12.75,15.0,1.0,1.5583333333333333,2.8,1.3430000000000002,1.466916666666667,1.6059999999999999,40.26,77.81458333333333,100.0,15.0,21.0,29.0,950,950.0,950,2014,10,26,0,1,0,11910.0
2014-10-27,33.416666666666664,92,369.5,970,240.66666666666666,849,33.416666666666664,92,369.5,970,240.66666666666666,849,9.0,11.666666666666666,15.0,0.9,1.383333333333333,2.7,1.217,1.4842916666666668,1.849,31.01,68.46499999999999,100.0,16.0,22.375,32.0,950,950.0,950,2014,10,27,1,0,0,11331.0
2014-10-28,37.333333333333336,106,346.875,929,232.54166666666666,825,37.333333333333336,106,346.875,929,232.54166666666666,825,10.0,13.25,17.0,0.6,1.345833333333333,2.9,1.656,2.121166666666667,2.658,38.7,68.71249999999999,100.0,19.0,23.375,31.0,950,950.0,950,2014,10,28,1,0,0,11465.0
2014-10-29,48.75,141,304.25,841,221.91666666666666,792,48.75,141,304.25,841,221.91666666666666,792,14.0,15.291666666666666,16.0,0.3,1.3333333333333333,2.8,2.5669999999999997,2.73,2.928,56.39,83.22583333333331,100.0,18.0,22.125,28.0,950,952.5,960,2014,10,29,1,0,0,11540.0
2014-10-30,42.541666666666664,118,323.75,896,225.95833333333334,809,42.541666666666664,118,323.75,896,225.95833333333334,809,14.0,15.041666666666666,16.0,0.7,1.3416666666666666,2.6,2.168,2.4220833333333336,2.8110000000000004,50.55,81.38666666666667,100.0,17.0,22.25,29.0,950,953.75,960,2014,10,30,1,0,0,11747.0
2014-10-31,71.91666666666667,339,185.75,768,167.83333333333334,651,54.583333333333336,164,283.9166666666667,810,214.95833333333334,774,14.0,14.875,16.0,0.8,1.5791666666666668,2.6,2.043,2.7486250000000005,3.551,57.79,85.85125,100.0,17.0,20.916666666666668,26.0,960,960.0,960,2014,10,31,1,0,0,11577.0
2014-11-01,38.958333333333336,107,336.8333333333333,921,226.45833333333334,810,38.958333333333336,107,336.8333333333333,921,226.45833333333334,810,9.0,10.166666666666666,14.0,0.4,2.2208333333333328,4.5,1.7009999999999998,1.9912083333333337,2.377,45.63,77.41249999999998,100.0,14.0,18.166666666666668,25.0,960,960.0,960,2014,11,1,0,1,0,11039.0
2014-11-02,69.91666666666667,359,137.83333333333334,887,129.04166666666666,647,33.041666666666664,89,348.5416666666667,944,224.91666666666666,806,9.0,11.875,15.0,1.1,3.079166666666667,5.5,2.084,2.356666666666667,2.799,44.09,80.51708333333333,100.0,13.0,19.5,28.0,950,955.8333333333334,960,2014,11,2,0,1,0,11536.0
2014-11-03,87.04166666666667,363,104.54166666666667,691,134.5,537,42.958333333333336,139,315.2916666666667,910,217.91666666666666,779,11.0,13.5,17.0,1.1,2.2666666666666666,4.1,2.083,2.6029999999999998,3.262,48.17,82.81708333333334,100.0,15.0,20.458333333333332,27.0,950,950.0,950,2014,11,3,1,0,0,11408.0
2014-11-04,77.5,282,6.625,45,81.33333333333333,301,45.0,126,293.125,844,209.375,760,14.0,15.416666666666666,17.0,0.9,1.7999999999999998,2.8,2.85,3.899666666666666,4.981,63.22,88.16458333333333,100.0,18.0,20.833333333333332,25.0,950,950.0,950,2014,11,4,1,0,0,11657.0
2014-11-05,44.833333333333336,221,1.0416666666666667,15,45.583333333333336,231,47.208333333333336,129,275.5,835,204.625,749,10.0,14.958333333333334,17.0,2.0,3.2083333333333335,4.6,4.388999999999999,4.790541666666667,5.074,58.15,90.05416666666667,100.0,14.0,20.125,28.0,950,951.6666666666666,960,2014,11,5,1,0,0,11653.0
2014-11-06,38.333333333333336,210,12.0,273,39.75,217,34.458333333333336,98,325.9583333333333,891,210.66666666666666,762,10.0,10.875,12.0,1.8,3.0125000000000006,4.8,3.955,4.167416666666667,4.516,80.6,95.16583333333331,100.0,14.0,15.208333333333334,18.0,960,960.0,960,2014,11,6,1,0,0,10143.0
2014-11-07,30.458333333333332,125,3.8333333333333335,63,31.333333333333332,134,39.5,113,308.875,863,207.54166666666666,753,9.0,9.916666666666666,11.0,0.3,1.8791666666666667,3.3,3.1069999999999998,3.7025000000000006,3.9560000000000004,79.08,95.21249999999998,100.0,12.0,14.125,17.0,950,956.6666666666666,960,2014,11,7,1,0,0,10024.0
2014-11-08,36.333333333333336,207,320.9583333333333,942,208.33333333333334,783,31.0,88,350.625,942,216.95833333333334,783,9.0,11.0,13.0,0.3,1.9916666666666665,4.2,1.9380000000000002,2.27775,2.891,58.09,86.49541666666664,100.0,12.0,17.166666666666668,24.0,950,953.3333333333334,960,2014,11,8,0,1,0,11233.0
2014-11-09,31.041666666666668,88,364.5416666666667,972,222.58333333333334,803,31.041666666666668,88,364.5416666666667,972,222.58333333333334,803,7.0,9.333333333333334,11.0,1.1,1.5916666666666661,2.4,1.087,1.3139166666666666,1.8719999999999999,46.13,80.64291666666668,100.0,12.0,16.791666666666668,24.0,950,955.0,960,2014,11,9,0,1,0,13148.0
2014-11-10,71.625,277,207.91666666666666,881,180.375,722,35.666666666666664,107,334.3333333333333,919,211.91666666666666,766,9.0,11.375,15.0,0.3,1.2583333333333335,1.9,1.04,1.9159999999999997,2.499,50.44,76.6125,97.84,13.0,19.416666666666668,27.0,950,950.0,950,2014,11,10,1,0,0,11739.0
2014-11-11,86.375,363,41.791666666666664,293,104.79166666666667,507,35.416666666666664,102,325.2916666666667,898,207.08333333333334,754,10.0,11.541666666666666,13.0,0.4,1.929166666666667,4.7,2.013,2.738958333333333,3.4,42.15,76.52166666666666,100.0,14.0,19.666666666666668,28.0,950,950.0,950,2014,11,11,1,0,0,11798.0
2014-11-12,39.125,205,6.5,156,42.125,277,50.916666666666664,158,267.5,805,196.375,721,4.0,6.75,9.0,0.6,2.1666666666666665,3.2,2.6439999999999997,3.3452916666666677,3.603,74.73,93.27625,100.0,8.0,11.25,15.0,950,955.8333333333334,960,2014,11,12,1,0,0,11719.0
2014-11-13,72.5,332,28.041666666666668,242,79.41666666666667,377,41.833333333333336,123,310.0416666666667,876,206.20833333333334,756,-1.0,1.1666666666666667,4.0,0.4,2.2999999999999994,3.6,1.7790000000000001,2.068291666666667,2.505,53.57,80.31791666666666,100.0,5.0,7.958333333333333,13.0,960,960.0,960,2014,11,13,1,0,0,10084.0
2014-11-14,48.5,291,230.91666666666666,920,178.45833333333334,766,37.333333333333336,107,326.625,920,208.79166666666666,766,1.0,3.2916666666666665,5.0,0.5,1.7625000000000002,3.6,1.676,1.7498749999999996,1.829,56.24,84.59458333333335,100.0,5.0,9.416666666666666,17.0,950,959.1666666666666,960,2014,11,14,1,0,0,10431.0
2014-11-15,31.791666666666668,88,341.25,945,208.41666666666666,764,31.791666666666668,88,341.25,945,208.41666666666666,764,4.0,6.958333333333333,10.0,0.3,1.1125,2.6,1.62,1.829791666666667,2.08,46.95,80.46708333333335,100.0,7.0,14.166666666666666,24.0,950,950.0,950,2014,11,15,0,1,0,11880.0
2014-11-16,26.916666666666668,76,364.2916666666667,978,211.70833333333334,773,26.916666666666668,76,364.2916666666667,978,211.70833333333334,773,5.0,8.208333333333334,13.0,0.7,1.633333333333333,4.4,1.464,1.6526249999999998,2.116,35.57,71.35291666666666,100.0,11.0,17.875,28.0,950,950.4166666666666,960,2014,11,16,0,1,0,12179.0
2014-11-17,76.91666666666667,352,138.625,866,136.79166666666666,608,36.75,104,327.2916666666667,924,206.29166666666666,760,-2.0,0.0,7.0,0.2,3.516666666666667,5.1,1.4240000000000002,1.5734583333333332,1.9869999999999999,43.09,70.41208333333331,100.0,4.0,8.25,14.0,960,960.0,960,2014,11,17,1,0,1,10162.0
2014-11-18,70.95833333333333,331,121.29166666666667,911,145.75,725,36.833333333333336,106,325.0833333333333,918,204.70833333333334,755,-2.0,0.7916666666666666,4.0,0.2,1.9666666666666668,4.2,1.3530000000000002,1.602666666666667,1.886,46.52,74.95291666666667,100.0,3.0,8.333333333333334,16.0,960,960.0,960,2014,11,18,1,0,0,10918.0
2014-11-19,34.125,100,341.625,961,208.625,771,34.125,100,341.625,961,208.625,771,2.0,5.291666666666667,9.0,0.4,1.275,3.0,0.971,1.2895416666666668,1.7269999999999999,42.45,82.11916666666669,100.0,6.0,12.458333333333334,21.0,950,959.5833333333334,960,2014,11,19,1,0,0,10976.0
2014-11-20,33.5,97,331.9583333333333,937,202.54166666666666,750,33.5,97,331.9583333333333,937,202.54166666666666,750,7.0,9.041666666666666,12.0,0.2,1.1166666666666667,2.2,1.54,1.7193333333333334,1.8530000000000002,42.57,81.415,100.0,10.0,16.458333333333332,26.0,950,950.0,950,2014,11,20,1,0,0,12205.0
2014-11-21,54.291666666666664,311,144.08333333333334,924,131.625,737,33.208333333333336,93,324.7083333333333,924,198.58333333333334,737,8.0,11.666666666666666,16.0,0.7,2.291666666666667,4.7,1.5659999999999998,2.2604166666666665,3.198,47.34,79.79541666666667,100.0,13.0,19.083333333333332,27.0,950,950.0,950,2014,11,21,1,0,0,11774.0
2014-11-22,57.333333333333336,301,146.79166666666666,944,137.875,733,28.5,84,334.4166666666667,944,197.54166666666666,733,10.0,12.666666666666666,15.0,0.6,1.2333333333333332,2.0,1.5119999999999998,2.517083333333333,3.179,43.71,82.21458333333332,100.0,15.0,19.875,29.0,950,950.0,950,2014,11,22,0,1,0,11955.0
2014-11-23,25.75,74,371.8333333333333,995,207.70833333333334,764,25.75,74,371.8333333333333,995,207.70833333333334,764,5.0,7.125,12.0,0.3,1.895833333333333,3.3,0.768,1.06425,1.391,28.86,59.46708333333334,87.81,13.0,19.583333333333332,29.0,940,947.0833333333334,950,2014,11,23,0,1,0,12009.0
2014-11-24,43.75,245,283.5,952,187.45833333333334,747,31.25,90,342.25,952,201.5,747,1.0,3.2083333333333335,6.0,0.1,2.4875,4.3,1.179,1.3150416666666667,1.581,35.37,60.24,82.38,10.0,14.791666666666666,21.0,950,950.0,950,2014,11,24,1,0,0,11250.0
2014-11-25,33.208333333333336,98,341.25,946,202.08333333333334,749,33.208333333333336,98,341.25,946,202.08333333333334,749,0.0,1.0,3.0,0.2,1.4958333333333336,4.1,0.5329999999999999,1.0474583333333334,1.588,33.47,60.62083333333333,86.19,8.0,12.25,19.0,950,957.9166666666666,960,2014,11,25,1,0,0,11608.0
2014-11-26,26.875,78,380.7083333333333,1017,210.41666666666666,775,26.875,78,380.7083333333333,1017,210.41666666666666,775,-5.0,-1.25,5.0,0.7,1.3208333333333333,2.0,0.405,0.4984999999999999,0.581,18.96,46.49583333333334,70.89,6.0,14.041666666666666,24.0,960,960.0,960,2014,11,26,1,0,0,11551.0
2014-11-27,28.666666666666668,83,363.5416666666667,987,204.625,757,28.666666666666668,83,363.5416666666667,987,204.625,757,-3.0,1.25,5.0,0.5,1.4083333333333332,3.1,0.561,0.7267499999999999,0.888,31.19,53.36666666666667,96.8,9.0,14.625,22.0,960,960.0,960,2014,11,27,1,0,0,11475.0
2014-11-28,25.625,75,375.125,1011,206.125,763,25.625,75,375.125,1011,206.125,763,0.0,2.9583333333333335,7.0,0.8,1.8291666666666668,3.8,0.569,0.7204583333333333,0.905,26.62,65.66375,93.53,8.0,14.125,24.0,950,955.8333333333334,960,2014,11,28,1,0,0,11388.0
2014-11-29,26.333333333333332,77,369.625,1002,203.875,756,26.333333333333332,77,369.625,1002,203.875,756,0.0,4.458333333333333,10.0,1.0,1.4333333333333336,2.3,0.53,0.7989999999999998,1.192,25.18,63.34499999999999,96.76,9.0,16.208333333333332,26.0,950,950.0,950,2014,11,29,0,1,0,11699.0
2014-11-30,27.625,81,357.9166666666667,983,200.58333333333334,747,27.625,81,357.9166666666667,983,200.58333333333334,747,2.0,5.458333333333333,10.0,1.0,1.491666666666667,2.6,0.768,0.98225,1.275,26.23,58.475,84.47,12.0,18.125,27.0,950,950.0,950,2014,11,30,0,1,0,11566.0
2014-12-01,35.708333333333336,106,314.25,910,190.91666666666666,718,35.708333333333336,106,314.25,910,190.91666666666666,718,3.0,9.125,15.0,0.3,1.4541666666666666,2.9,1.042,1.6710416666666665,2.55,47.18,70.39083333333333,100.0,14.0,18.333333333333332,25.0,950,957.5,960,2014,12,1,1,0,0,11108.0
2014-12-02,35.041666666666664,147,47.583333333333336,784,49.958333333333336,417,33.958333333333336,100,313.0833333333333,913,188.79166666666666,711,9.0,9.916666666666666,13.0,0.4,1.8958333333333333,3.5,1.778,2.0937499999999996,2.552,61.5,89.41958333333332,100.0,12.0,15.25,21.0,960,960.0,960,2014,12,2,1,0,0,10795.0
2014-12-03,68.375,275,49.708333333333336,375,87.79166666666667,417,30.916666666666668,92,328.9583333333333,936,190.70833333333334,717,7.0,9.333333333333334,12.0,0.2,1.3333333333333333,2.9,1.645,1.8741666666666668,2.279,50.72,83.98208333333334,100.0,10.0,15.875,24.0,950,952.0833333333334,960,2014,12,3,1,0,0,10257.0
2014-12-04,70.79166666666667,295,85.91666666666667,661,99.41666666666667,495,28.833333333333332,84,329.3333333333333,935,188.45833333333334,709,9.0,9.916666666666666,12.0,0.5,1.5124999999999995,3.4,2.134,2.2977083333333335,2.401,42.62,81.68874999999998,100.0,12.0,17.333333333333332,26.0,950,950.0,950,2014,12,4,1,0,0,10524.0
2014-12-05,62.541666666666664,292,200.91666666666666,842,158.0,557,32.25,93,307.9166666666667,895,182.70833333333334,690,8.0,10.833333333333334,14.0,0.6,1.4374999999999998,3.0,2.369,2.648958333333334,2.975,44.81,77.12166666666667,100.0,14.0,18.833333333333332,27.0,950,952.5,960,2014,12,5,1,0,0,11624.0
2014-12-06,76.75,308,87.91666666666667,667,121.25,555,46.958333333333336,150,262.75,793,178.16666666666666,675,11.0,12.875,14.0,0.5,1.3125000000000002,2.3,2.272,2.3913333333333338,2.57,60.27,88.18583333333333,100.0,15.0,18.583333333333332,25.0,960,960.0,960,2014,12,6,0,1,0,11390.0
2014-12-07,33.291666666666664,135,5.583333333333333,134,33.541666666666664,135,35.5,107,294.6666666666667,865,180.25,682,11.0,13.458333333333334,15.0,0.1,1.7708333333333333,3.6,2.583,2.8980833333333336,3.2089999999999996,68.7,92.28833333333334,100.0,15.0,18.25,24.0,960,960.0,960,2014,12,7,0,1,0,11805.0
2014-12-08,45.291666666666664,207,113.58333333333333,805,100.375,670,44.458333333333336,136,261.25,812,175.70833333333334,670,11.0,11.833333333333334,13.0,0.5,1.4625000000000001,3.1,2.628,2.8899166666666676,3.2119999999999997,74.91,95.17125000000003,100.0,13.0,16.208333333333332,21.0,960,960.0,960,2014,12,8,1,0,0,10552.0
2014-12-09,47.875,251,4.0,76,50.208333333333336,293,50.833333333333336,171,240.95833333333334,790,172.5,655,9.0,10.833333333333334,13.0,0.3,1.9124999999999994,3.6,2.628,2.823375,2.998,64.57,91.08708333333334,100.0,12.0,15.916666666666666,22.0,960,960.0,960,2014,12,9,1,0,0,10468.0
2014-12-10,56.166666666666664,253,2.5416666666666665,27,57.75,270,41.875,128,265.5,819,174.66666666666666,667,9.0,11.25,13.0,0.6,1.8,3.4,2.863,3.086583333333333,3.383,60.69,88.365,100.0,13.0,16.833333333333332,22.0,950,953.3333333333334,960,2014,12,10,1,0,0,10749.0
2014-12-11,66.08333333333333,276,9.458333333333334,66,71.625,306,62.208333333333336,212,203.375,653,164.79166666666666,633,11.0,12.166666666666666,14.0,0.1,0.9291666666666667,1.8,2.713,3.1417916666666668,3.3480000000000003,68.44,90.97333333333331,100.0,14.0,17.208333333333332,22.0,950,953.75,960,2014,12,11,1,0,0,10798.0
2014-12-12,69.125,272,35.083333333333336,493,79.54166666666667,301,46.333333333333336,147,258.875,787,174.75,666,11.0,11.791666666666666,14.0,0.5,1.5458333333333332,3.2,2.307,2.434958333333334,2.667,54.59,85.95166666666667,100.0,14.0,17.875,25.0,950,959.1666666666666,960,2014,12,12,1,0,0,11171.0
2014-12-13,76.04166666666667,265,55.375,489,96.125,352,39.583333333333336,118,273.75,837,174.875,668,11.0,12.333333333333334,15.0,0.6,1.8083333333333336,3.7,2.373,2.963958333333333,3.388,51.71,85.59708333333333,100.0,13.0,18.375,26.0,950,952.9166666666666,960,2014,12,13,0,1,0,11886.0
2014-12-14,44.291666666666664,246,219.33333333333334,877,157.625,679,35.708333333333336,111,293.6666666666667,877,178.25,679,10.0,11.875,14.0,0.9,1.4333333333333336,2.6,1.327,2.418833333333333,3.194,44.9,78.92625000000001,100.0,14.0,19.5,28.0,950,950.0,950,2014,12,14,0,1,0,11479.0
2014-12-15,30.041666666666668,93,327.5416666666667,941,185.83333333333334,702,30.041666666666668,93,327.5416666666667,941,185.83333333333334,702,4.0,9.041666666666666,14.0,0.1,1.6083333333333336,3.5,1.018,1.6081666666666665,2.47,33.34,68.14291666666666,100.0,14.0,19.083333333333332,27.0,950,950.0,950,2014,12,15,1,0,0,11903.0
2014-12-16,31.791666666666668,250,33.5,546,39.916666666666664,289,40.125,127,270.5416666666667,864,174.91666666666666,674,11.0,13.708333333333334,16.0,0.1,2.2916666666666674,4.5,2.5,2.759666666666666,2.9739999999999998,64.0,90.04124999999999,100.0,15.0,18.916666666666668,25.0,950,955.8333333333334,960,2014,12,16,1,0,0,11699.0
2014-12-17,41.916666666666664,260,11.833333333333334,216,47.75,380,33.958333333333336,107,291.25,855,175.54166666666666,667,13.0,13.791666666666666,15.0,0.1,1.2791666666666666,2.2,2.214,2.912125,3.234,60.14,88.82041666666667,100.0,16.0,19.25,25.0,950,950.0,950,2014,12,17,1,0,0,11030.0
2014-12-18,45.458333333333336,218,1.8333333333333333,25,46.583333333333336,232,31.208333333333332,95,306.9166666666667,904,180.70833333333334,687,10.0,11.166666666666666,13.0,0.3,1.6208333333333333,3.3,2.062,2.2712083333333335,2.536,47.18,82.65625,100.0,14.0,18.125,25.0,950,950.0,950,2014,12,18,1,0,0,10669.0
2014-12-19,64.29166666666667,319,148.625,877,137.33333333333334,582,33.166666666666664,100,312.5833333333333,926,184.79166666666666,703,7.0,8.666666666666666,11.0,0.1,1.729166666666667,3.8,1.274,1.6402916666666665,2.373,43.74,80.0,100.0,13.0,16.416666666666668,23.0,950,950.0,950,2014,12,19,1,0,0,11476.0
2014-12-20,31.5,209,1.3333333333333333,23,32.208333333333336,215,50.5,162,245.625,758,172.20833333333334,658,8.0,9.125,10.0,0.2,1.7999999999999998,3.3,1.5330000000000001,2.0082083333333336,2.415,77.54,95.21,100.0,11.0,13.208333333333334,17.0,950,951.25,960,2014,12,20,0,1,0,10252.0
2014-12-21,38.875,229,248.70833333333334,953,166.20833333333334,711,30.666666666666668,93,326.0833333333333,953,187.33333333333334,711,4.0,6.208333333333333,8.0,0.1,1.0041666666666667,2.1,0.778,1.15025,1.5090000000000001,37.92,75.0025,100.0,9.0,14.625,23.0,950,950.0,950,2014,12,21,0,1,0,11381.0
2014-12-22,46.416666666666664,228,278.5833333333333,979,170.66666666666666,693,23.916666666666668,73,351.0,987,190.66666666666666,718,0.0,2.9166666666666665,9.0,1.0,1.5291666666666666,2.2,0.7929999999999999,1.0821249999999998,1.4,20.95,47.64750000000001,70.36,11.0,18.5,30.0,940,945.0,950,2014,12,22,1,0,0,11746.0
2014-12-23,25.125,77,340.8333333333333,971,188.08333333333334,710,25.125,77,340.8333333333333,971,188.08333333333334,710,0.0,3.125,5.0,1.6,4.741666666666666,6.8,1.036,1.3957500000000003,1.777,32.66,54.427916666666654,85.1,7.0,16.333333333333332,25.0,940,942.9166666666666,950,2014,12,23,1,0,0,11745.0
2014-12-24,23.333333333333332,69,370.8333333333333,1027,198.0,741,23.333333333333332,69,370.8333333333333,1027,198.0,741,-8.0,-4.0,0.0,0.4,3.3499999999999996,6.2,0.402,0.5383749999999999,0.9159999999999999,22.58,52.298750000000005,78.94,4.0,8.666666666666666,16.0,950,954.1666666666666,960,2014,12,24,1,0,1,11698.0
2014-12-25,56.291666666666664,263,183.95833333333334,763,152.66666666666666,619,25.5,75,357.0833333333333,1015,196.0,739,-5.0,-0.7916666666666666,5.0,1.0,1.7291666666666667,3.5,0.35600000000000004,0.8185416666666666,1.676,20.91,53.772083333333335,82.3,4.0,12.375,24.0,950,950.0,950,2014,12,25,1,0,1,12400.0
2014-12-26,60.625,321,204.33333333333334,932,145.0,598,25.958333333333332,79,338.125,955,187.20833333333334,705,6.0,8.625,11.0,0.6,1.5833333333333337,2.5,1.631,1.7963333333333333,1.9080000000000001,36.68,73.12249999999999,99.3,11.0,17.791666666666668,27.0,950,950.0,950,2014,12,26,1,0,0,9249.0
2014-12-27,73.66666666666667,284,76.625,427,114.08333333333333,543,26.625,79,319.7916666666667,942,182.04166666666666,690,7.0,8.208333333333334,11.0,1.1,1.7625,2.5,1.147,2.5174999999999996,3.6189999999999998,37.3,73.775,100.0,11.0,16.958333333333332,27.0,950,952.0833333333334,960,2014,12,27,0,1,0,12072.0
2014-12-28,49.791666666666664,314,176.70833333333334,930,132.66666666666666,692,37.125,128,306.125,930,185.75,708,2.0,4.416666666666667,8.0,0.7,2.4499999999999993,4.4,0.6920000000000001,1.7766666666666664,3.516,41.67,80.58708333333334,100.0,8.0,11.5,19.0,950,955.0,960,2014,12,28,0,1,0,11898.0
2014-12-29,44.25,276,227.66666666666666,993,157.66666666666666,727,25.541666666666668,76,354.125,993,194.33333333333334,727,1.0,3.7083333333333335,8.0,0.7,1.1208333333333333,2.5,0.655,0.7897916666666666,0.987,30.86,67.23125,90.32,7.0,14.083333333333334,25.0,950,950.0,950,2014,12,29,1,0,0,9939.0
2014-12-30,65.45833333333333,294,81.45833333333333,657,87.83333333333333,365,31.041666666666668,93,323.7916666666667,948,188.20833333333334,712,0.0,6.416666666666667,12.0,0.2,1.9999999999999993,4.0,0.6679999999999999,1.5971666666666666,3.27,46.89,71.72374999999998,100.0,11.0,15.458333333333334,23.0,950,957.0833333333334,960,2014,12,30,1,0,0,11428.0
2014-12-31,47.458333333333336,153,216.41666666666666,791,157.04166666666666,664,49.166666666666664,153,245.20833333333334,791,173.75,664,6.0,7.333333333333333,9.0,0.4,1.9791666666666672,3.2,2.461,2.870583333333333,3.338,77.48,95.385,100.0,9.0,11.333333333333334,15.0,960,960.0,960,2014,12,31,1,0,1,9869.0
2015-01-01,63.041666666666664,230,6.958333333333333,53,66.33333333333333,242,42.125,134,275.8333333333333,829,179.04166666666666,678,4.0,6.541666666666667,9.0,0.3,1.0458333333333334,2.2,2.079,2.3783750000000006,2.7960000000000003,64.48,91.12,100.0,8.0,11.541666666666666,18.0,950,953.3333333333334,960,2015,1,1,1,0,1,10351.0
2015-01-02,57.75,270,14.208333333333334,240,61.125,291,48.208333333333336,152,255.29166666666666,799,176.125,670,6.0,6.875,8.0,0.1,1.1458333333333333,3.0,2.1,2.4249166666666664,2.5810000000000004,53.68,87.9875,100.0,9.0,12.375,20.0,950,950.0,950,2015,1,2,1,0,0,9145.0
2015-01-03,50.541666666666664,265,85.375,846,79.625,463,28.791666666666668,86,331.875,948,190.04166666666666,713,5.0,6.625,9.0,0.4,1.316666666666667,2.5,1.5,1.6755833333333336,1.984,41.88,77.81041666666667,100.0,9.0,14.458333333333334,24.0,950,950.0,950,2015,1,3,0,1,0,10175.0
2015-01-04,66.16666666666667,270,170.91666666666666,807,152.75,585,31.125,94,332.25,950,192.75,723,0.0,2.125,6.0,0.4,1.8750000000000002,3.7,1.022,1.3335000000000001,1.756,37.96,67.5475,88.17,8.0,11.791666666666666,17.0,960,962.0833333333334,970,2015,1,4,0,1,0,11157.0
2015-01-05,80.16666666666667,292,86.70833333333333,414,126.95833333333333,545,38.291666666666664,118,289.75,850,181.33333333333334,682,1.0,2.4583333333333335,5.0,0.2,1.2,3.0,1.869,2.504208333333334,3.123,51.98,76.50333333333333,95.16,6.0,10.208333333333334,16.0,960,965.0,970,2015,1,5,1,0,0,10252.0
2015-01-06,68.29166666666667,288,157.16666666666666,866,148.41666666666666,669,34.041666666666664,104,300.125,871,181.95833333333334,683,5.0,7.583333333333333,10.0,0.1,0.8291666666666666,2.1,2.171,2.956041666666667,3.5660000000000003,60.7,85.12791666666668,100.0,9.0,13.541666666666666,20.0,960,960.0,960,2015,1,6,1,0,0,11420.0
2015-01-07,67.66666666666667,322,24.333333333333332,333,81.70833333333333,396,45.125,155,262.1666666666667,823,177.0,671,2.0,8.791666666666666,12.0,0.1,2.075,4.9,1.9140000000000001,2.7742916666666666,3.2910000000000004,75.59,93.9425,100.0,6.0,12.958333333333334,19.0,960,962.5,970,2015,1,7,1,0,0,11430.0
2015-01-08,38.791666666666664,158,73.41666666666667,778,64.04166666666667,460,38.708333333333336,120,296.5416666666667,869,186.5,700,-1.0,1.125,3.0,0.8,2.1291666666666664,3.9,1.693,2.051708333333333,2.742,54.12,79.84875000000001,96.88,4.0,7.625,14.0,960,963.3333333333334,970,2015,1,8,1,0,0,11500.0
2015-01-09,58.791666666666664,295,6.958333333333333,51,62.791666666666664,328,49.583333333333336,160,251.91666666666666,770,177.91666666666666,671,2.0,4.166666666666667,6.0,0.2,1.7583333333333335,2.9,2.562,2.7114166666666666,2.823,76.1,92.08875,100.0,5.0,8.791666666666666,13.0,960,960.0,960,2015,1,9,1,0,0,10854.0
